game_id,player_elo,legal_move_num,move_color,board_fen,player_move,maia_move_1100,stockfish_move,pikebot_heuristic_move,pikebot_move_800,pikebot_move_1100,pikebot_move_1500,pikebot_move_1900,pikebot_move_2200,pikebot_move_2600,pikebot_prob_800,pikebot_prob_1100,pikebot_prob_1500,pikebot_prob_1900,pikebot_prob_2200,pikebot_prob_2600,position_of_player_move_in_pikebot_800,position_of_player_move_in_pikebot_1100,position_of_player_move_in_pikebot_1500,position_of_player_move_in_pikebot_1900,position_of_player_move_in_pikebot_2200,position_of_player_move_in_pikebot_2600,player_move_in_top_3_pikebot,player_move_in_top_5_pikebot
150,2405,29,True,7r/1k2n2p/Np3b2/2p1pp2/1P1n4/8/P4PPP/2BB1RK1 w - - 1 24,a6c5,a6c5,b4c5,a6c5,a6c5,a6c5,a6c5,a6c5,a6c5,a6c5,0.89588714,0.9047764,0.91216344,0.9193968,0.9266694,0.9301896,1,1,1,1,1,1,1,1
150,2405,26,True,7r/1k2n2p/5b2/2p1pp2/1P1n4/8/P4PPP/2BB1RK1 w - - 0 25,b4c5,b4c5,b4c5,b4c5,c1a3,c1a3,a2a3,a2a3,c1b2,c1b2,0.8605626,0.85980797,0.85356134,0.86493707,0.8644944,0.87366164,24,25,19,11,9,8,0,0
150,2405,25,True,2r5/1k2n2p/5b2/2P1pp2/3n4/8/P4PPP/2BB1RK1 w - - 1 26,c1a3,c1a3,g2g3,g2g4,h2h3,h2h3,h2h3,h2h3,h2h3,h2h3,0.8194643,0.8188787,0.81848484,0.8224165,0.8271815,0.83133465,13,13,13,12,11,9,0,0
150,2405,19,True,2r5/1k2n2p/5b2/1nP1pp2/8/B7/P4PPP/3B1RK1 w - - 3 27,a3b4,a3b4,a3b2,a3b2,a3b4,a3b4,a3b4,a3b4,a3b4,a3b2,0.86648273,0.87531704,0.88490945,0.8906958,0.8961548,0.9065985,1,1,1,1,1,2,1,1
150,2405,23,True,2r5/1k5p/5b2/1nPnpp2/1B6/8/P4PPP/3B1RK1 w - - 5 28,d1f3,b4a5,a2a3,d1a4,f1e1,f1e1,f1e1,f1e1,d1a4,d1a4,0.85322785,0.85629255,0.8626893,0.8681766,0.87608653,0.88801926,9,6,6,4,7,7,0,1
150,2405,23,True,2r5/1k5p/5b2/1nPn1p2/1B2p3/5B2/P4PPP/5RK1 w - - 0 29,f1d1,f3e2,f3e2,f3e2,f1b1,f1b1,f1b1,f1b1,f1b1,f1b1,0.850058,0.8556222,0.86175406,0.86819154,0.86912566,0.8729251,5,5,6,6,5,5,0,1
150,2405,25,True,2r5/1k5p/5b2/1nP2p2/1n2p3/5B2/P4PPP/3R2K1 w - - 0 30,d1b1,d1d7,d1b1,d1b1,d1b1,d1b1,d1b1,d1b1,d1b1,d1b1,0.80399776,0.8031272,0.80449015,0.8163529,0.8116244,0.8349854,1,1,1,1,1,1,1,1
150,2405,22,True,2r5/1k5p/8/1nP2p2/1n2p3/2b2B2/P4PPP/1R4K1 w - - 2 31,f3e2,f3e2,f3d1,f3e2,b1b4,b1b4,b1b4,b1b4,b1b4,b1b4,0.89660084,0.904308,0.9110817,0.913459,0.91650146,0.9139131,4,4,4,4,4,3,1,1
150,2405,28,True,2r5/1k5p/8/2P2p2/1n1np3/2b5/P3BPPP/1R4K1 w - - 4 32,g1f1,e2c4,a2a3,e2f1,e2f1,e2f1,e2f1,e2f1,e2f1,e2f1,0.7875448,0.7832042,0.78524643,0.7916927,0.7994425,0.80210626,14,14,12,12,12,11,0,0
150,2405,17,True,2r5/1k5p/8/2P2p2/1n2p3/2b5/P3nPPP/1R3K2 w - - 0 33,f1e2,f1e2,a2a3,a2a3,b1b4,b1b4,f2f3,f2f3,f2f3,f2f3,0.9173863,0.9196843,0.92188066,0.9276349,0.9274735,0.93021023,17,17,17,17,16,16,0,0
150,2405,21,True,2r5/7p/2k5/2P2p2/1n2p3/2b5/P3KPPP/1R6 w - - 1 34,b1b3,a2a3,g2g4,b1b3,b1b4,b1b4,b1b4,b1b4,b1b4,b1b4,0.7344118,0.73060316,0.76153696,0.762625,0.77579015,0.7822492,13,14,15,15,15,15,0,0
150,2405,19,True,2r5/7p/2k5/2Pn1p2/4p3/1Rb5/P3KPPP/8 w - - 3 35,f2f3,f2f3,f2f3,f2f3,f2f3,f2f3,f2f3,f2f3,f2f3,f2f3,0.86314785,0.8690594,0.88707757,0.9020549,0.91097385,0.9217282,1,1,1,1,1,1,1,1
150,2405,20,True,2r5/7p/8/2kn1p2/4p3/1Rb2P2/P3K1PP/8 w - - 0 36,f3e4,f3e4,f3e4,f3e4,f3e4,f3e4,f3e4,f3e4,f3e4,f3e4,0.8836379,0.8828178,0.88624674,0.8841435,0.88286704,0.88968664,1,1,1,1,1,1,1,1
150,2405,18,True,2r5/7p/8/2kn4/4p3/1Rb5/P3K1PP/8 w - - 0 37,b3b7,g2g4,b3b7,b3b7,a2a3,b3b1,b3b1,b3b1,b3b1,b3b1,0.85529685,0.8657453,0.86791945,0.8789744,0.8799789,0.88553226,3,4,3,4,4,3,1,1
150,2405,23,True,r7/1R5p/8/2kn4/4p3/2b5/P3K1PP/8 w - - 2 38,b7h7,b7h7,a2a4,b7h7,b7h7,b7h7,b7h7,b7h7,b7h7,b7h7,0.9397411,0.94342947,0.9438697,0.94496185,0.9468644,0.9504923,1,1,1,1,1,1,1,1
150,2405,2,True,8/7R/8/2kn4/4p3/2b5/r3K1PP/8 w - - 0 39,e2d1,e2d1,e2f1,e2f1,e2f1,e2f1,e2f1,e2f1,e2f1,e2f1,0.8037989,0.80748165,0.8152348,0.8182863,0.82416147,0.826088,2,2,2,2,2,2,1,1
151,1478,38,True,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,f3d4,f3d4,f3d4,f3d4,c3d5,c3d5,c3d5,c3d5,c3d5,c3d5,0.62018186,0.62488586,0.6284761,0.63283056,0.6448702,0.65767115,12,11,9,8,7,5,0,1
151,1478,37,True,r1bqk2r/pppp1ppp/2n2n2/8/1b1NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6,d4c6,d4c6,d4c6,d4c6,d4c6,d4c6,d4c6,d4c6,d4c6,d4c6,0.9479357,0.9489713,0.952287,0.95538217,0.95805776,0.9628163,1,1,1,1,1,1,1,1
151,1478,34,True,r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7,f1d3,c1d2,f1d3,f1d3,c1d2,c1d2,c1d2,c1d2,c1d2,c1d2,0.7877312,0.7980022,0.80779904,0.8175569,0.82638127,0.83530384,4,4,4,3,3,2,1,1
151,1478,32,True,r1bq1rk1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R w KQ - 2 8,c1d2,e1g1,e1g1,e1g1,d1h5,d1h5,h2h3,h2h3,h2h3,h2h3,0.8899379,0.8860023,0.8827406,0.8897905,0.89530885,0.9013562,12,11,11,11,11,11,0,0
151,1478,38,True,r1bqr1k1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPPB1PPP/R2QK2R w KQ - 4 9,e1g1,e1g1,e1g1,e1g1,c3d5,c3d5,c3d5,c3d5,c3d5,c3d5,0.98137444,0.9790714,0.9750346,0.9702948,0.965735,0.960072,12,10,12,11,11,11,0,0
151,1478,37,True,r1bqr1k1/p1p2ppp/2p2n2/3p4/1b2P3/2NB4/PPPB1PPP/R2Q1RK1 w - - 0 10,d2g5,e4d5,c3d5,a2a3,d1h5,d1h5,d1h5,c3d5,c3d5,c3d5,0.8629752,0.86177915,0.8598075,0.8663128,0.87205714,0.8793331,23,21,21,21,21,16,0,0
151,1478,36,True,r1bqr1k1/p1p2ppp/2p2n2/3p2B1/4P3/2bB4/PPP2PPP/R2Q1RK1 w - - 0 11,b2c3,b2c3,b2c3,b2c3,g5f6,g5f6,g5f6,g5f6,g5f6,g5f6,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5,4,4,3,1,1
151,1478,33,True,r1bqr1k1/p1p2ppp/2p2n2/6B1/4p3/2PB4/P1P2PPP/R2Q1RK1 w - - 0 12,d3c4,d3c4,d3e2,d3e4,g5f6,d3e2,d3e2,d3e2,d3e2,d3e2,0.84491515,0.8446961,0.8498834,0.8562902,0.8627492,0.8711775,3,3,3,3,3,3,1,1
151,1478,29,True,r1b1r1k1/p1p2ppp/2p2n2/6B1/2B1p3/2P5/P1P2PPP/R2q1RK1 w - - 0 13,a1d1,a1d1,a1d1,a1d1,c4f7,c4f7,c4f7,f1d1,f1d1,f1d1,0.8203108,0.81012195,0.79729295,0.80178994,0.804224,0.8251453,4,4,4,4,3,2,1,1
151,1478,35,True,r3r1k1/p1p2ppp/2p2n2/6B1/2B1p1b1/2P5/P1P2PPP/3R1RK1 w - - 1 14,d1d4,d1d4,d1b1,f2f3,d1b1,d1b1,d1b1,d1b1,d1b1,d1b1,0.8294734,0.83355224,0.8408101,0.85077256,0.8574842,0.86281097,14,11,9,7,6,4,0,1
151,1478,37,True,r3r1k1/p1p2ppp/2p2n2/5bB1/2BRp3/2P5/P1P2PPP/5RK1 w - - 3 15,g5f6,g5f6,g5f6,f1d1,g5f6,g5f6,g5f6,g5f6,g5f6,g5f6,0.89710194,0.90513986,0.92337275,0.9317526,0.9353244,0.9475639,1,1,1,1,1,1,1,1
151,1478,30,True,r3r1k1/p1p2p1p/2p2p2/5b2/2BRp3/2P5/P1P2PPP/5RK1 w - - 0 16,h2h3,f1e1,f2f3,f2f3,f1d1,f1d1,f1d1,f1d1,f1d1,f1d1,0.8751445,0.8794867,0.8893816,0.9012393,0.9112148,0.92144066,14,12,12,11,10,12,0,0
151,1478,30,True,3rr1k1/p1p2p1p/2p2p2/5b2/2BRp3/2P4P/P1P2PP1/5RK1 w - - 1 17,g2g4,d4d8,f1b1,f1b1,f1b1,f1b1,f1b1,f1b1,f1b1,f1b1,0.8572781,0.8646424,0.87053,0.8755115,0.88452595,0.88759893,5,5,4,3,3,3,1,1
151,1478,24,True,4r1k1/p1p2p1p/2p2p2/5b2/2Brp1P1/2P4P/P1P2P2/5RK1 w - - 0 18,c3d4,c3d4,c3d4,c3d4,c4e6,c4e6,c4e6,c4e6,c4e6,c3d4,0.9251598,0.9160609,0.9138272,0.9019224,0.8976779,0.8929562,4,4,3,2,2,1,1,1
151,1478,23,True,4r1k1/p1p2p1p/2p1bp2/8/2BPp1P1/7P/P1P2P2/5RK1 w - - 1 19,c4e2,c4e6,c4e6,c4e6,c4e6,c4e6,c4e6,c4e6,c4e6,c4e6,0.7816693,0.796404,0.8197531,0.84669584,0.8609889,0.8792018,7,6,5,5,5,4,0,1
151,1478,21,True,4r1k1/p1p2p1p/2p2p2/8/3Pp1P1/7P/b1P1BP2/5RK1 w - - 0 20,f1a1,f1a1,f1a1,f1a1,f2f3,f2f3,f2f3,f2f3,f2f3,f2f3,0.85950947,0.8687853,0.88035816,0.8903491,0.9035645,0.90854317,7,7,5,5,4,4,0,1
151,1478,28,True,4r1k1/p1p2p1p/2p2p2/3b4/3Pp1P1/7P/2P1BP2/R5K1 w - - 2 21,a1a7,a1a7,a1a7,a1a7,a1a7,a1a7,a1a7,a1a7,a1a7,a1a7,0.82065016,0.8363881,0.8597684,0.88020676,0.89124006,0.90942824,1,1,1,1,1,1,1,1
151,1478,26,True,2r3k1/R1p2p1p/2p2p2/3b4/3Pp1P1/7P/2P1BP2/6K1 w - - 1 22,g1h2,c2c4,g1f1,g1f1,f2f3,f2f3,f2f3,f2f3,f2f3,f2f3,0.82089555,0.8331388,0.8451701,0.85456514,0.86530274,0.8813261,17,17,17,15,12,14,0,0
151,1478,26,True,2r2k2/R1p2p1p/2p2p2/3b4/3Pp1P1/7P/2P1BP1K/8 w - - 3 23,h2g3,h2g3,h2g3,h2g3,e2a6,e2a6,e2a6,e2a6,e2a6,e2a6,0.59865385,0.6188091,0.66445065,0.7049699,0.73182744,0.7635302,15,12,12,12,11,9,0,0
151,1478,26,True,2r1k3/R1p2p1p/2p2p2/3b4/3Pp1P1/6KP/2P1BP2/8 w - - 5 24,g3f4,g3f4,c2c4,g3f4,e2a6,e2a6,e2a6,e2a6,e2a6,e2a6,0.7749916,0.7921154,0.81846076,0.84376,0.8616598,0.8850395,13,10,10,9,12,9,0,0
151,1478,25,True,2r1k3/R1p2p1p/2p1bp2/8/3PpKP1/7P/2P1BP2/8 w - - 7 25,a7a6,f4e4,f4e4,f4e4,e2d1,e2a6,e2d1,e2a6,e2d1,e2a6,0.8694332,0.88306046,0.89777774,0.9091521,0.919079,0.9356322,14,14,11,11,14,12,0,0
151,1478,24,True,2r5/2pk1p1p/R1p1bp2/8/3PpKP1/7P/2P1BP2/8 w - - 9 26,c2c4,f4e4,f4e4,f4e4,f4e4,f4e4,f4e4,f4e4,f4e4,f4e4,0.82046837,0.8385405,0.85272837,0.8848887,0.8872241,0.9101611,9,12,12,12,13,13,0,0
151,1478,21,True,1r6/2pk1p1p/R1p1bp2/8/2PPpKP1/7P/4BP2/8 w - - 1 27,f2f3,f4e4,f4e4,f2f3,f4e4,f4e4,f4e4,f4e4,f4e4,f4e4,0.84006226,0.85063046,0.8607818,0.88351244,0.89299077,0.903672,4,5,5,7,7,8,0,1
151,1478,21,True,1r6/2pk1p1p/R1p1bp2/8/2PP1KP1/5p1P/4B3/8 w - - 0 28,e2f3,e2f3,e2f3,e2f3,e2f3,e2f3,e2f3,e2f3,e2f3,e2f3,0.66276044,0.7026799,0.7632985,0.8050421,0.8393756,0.8695908,1,1,1,1,1,1,1,1
151,1478,22,True,8/2pk1p1p/Rrp1bp2/8/2PP1KP1/5B1P/8/8 w - - 1 29,f3c6,a6b6,a6b6,a6b6,a6b6,a6b6,a6b6,a6b6,a6b6,a6b6,0.71091753,0.75151575,0.77981967,0.8133676,0.8253462,0.82342964,3,4,5,5,6,6,1,1
151,1478,17,True,8/2pk1p1p/R1r1bp2/8/2PP1KP1/7P/8/8 w - - 0 30,a6c6,a6c6,a6c6,a6c6,a6a4,a6a4,a6a4,a6a4,a6a4,a6a4,0.8795167,0.8769453,0.8732905,0.8652324,0.853466,0.8464732,17,17,15,12,10,10,0,0
151,1478,8,True,8/2p2p1p/2k1bp2/8/2PP1KP1/7P/8/8 w - - 0 31,d4d5,d4d5,d4d5,d4d5,d4d5,d4d5,d4d5,d4d5,d4d5,d4d5,0.855271,0.8603017,0.87829334,0.88086873,0.89211226,0.89317304,1,1,1,1,1,1,1,1
151,1478,8,True,8/2p2p1p/3kbp2/3P4/2P2KP1/7P/8/8 w - - 1 32,d5e6,d5e6,d5e6,h3h4,d5e6,d5e6,d5e6,d5e6,d5e6,d5e6,0.8124522,0.82250345,0.8384099,0.85020304,0.8621237,0.8747661,1,1,1,1,1,1,1,1
151,1478,7,True,8/2p2p1p/4kp2/8/2P2KP1/7P/8/8 w - - 0 33,h3h4,h3h4,h3h4,h3h4,h3h4,h3h4,h3h4,h3h4,h3h4,h3h4,0.8476292,0.8493431,0.86564577,0.88249886,0.891102,0.9025008,1,1,1,1,1,1,1,1
151,1478,7,True,8/2p2p2/4kp1p/8/2P2KPP/8/8/8 w - - 0 34,h4h5,g4g5,c4c5,f4e4,h4h5,h4h5,h4h5,h4h5,h4h5,h4h5,0.7276077,0.7403788,0.7617112,0.782802,0.79662424,0.800429,1,1,1,1,1,1,1,1
151,1478,5,True,8/5p2/4kp1p/2p4P/2P2KP1/8/8/8 w - - 0 35,f4e4,f4e4,f4e4,f4e4,g4g5,g4g5,g4g5,g4g5,f4e4,f4e4,0.3116009,0.2348737,0.1420547,0.091444045,0.072526224,0.09032579,3,3,2,2,1,1,1,1
151,1478,6,True,8/5p2/3k1p1p/2p4P/2P1K1P1/8/8/8 w - - 2 36,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,0.55042803,0.5641053,0.59844875,0.62817854,0.65818566,0.6789125,1,1,1,1,1,1,1,1
151,1478,3,True,8/4kp2/5p1p/2p2K1P/2P3P1/8/8/8 w - - 4 37,f5e4,f5e4,f5e4,f5e4,g4g5,g4g5,g4g5,f5f4,f5f4,f5f4,0.75157017,0.7432694,0.7251618,0.7315485,0.7385689,0.7339294,3,3,3,3,2,2,1,1
151,1478,6,True,8/5p2/3k1p1p/2p4P/2P1K1P1/8/8/8 w - - 6 38,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,e4f5,0.3195362,0.34828916,0.39270583,0.43665308,0.46898264,0.49681747,1,1,1,1,1,1,1,1
151,1478,3,True,8/4kp2/5p1p/2p2K1P/2P3P1/8/8/8 w - - 8 39,f5e4,f5e4,f5e4,f5e4,g4g5,g4g5,g4g5,f5f4,f5f4,f5f4,0.75203425,0.742987,0.7247717,0.7318852,0.7371568,0.7351149,3,3,3,3,2,2,1,1
151,1478,5,True,8/5p2/4kp1p/2p4P/2P1K1P1/8/8/8 w - - 10 40,e4f4,e4f4,e4f4,e4f4,e4f4,e4f4,e4f4,e4f4,e4f4,e4f4,0.2364971,0.2622311,0.29695323,0.3466551,0.37738454,0.41334268,1,1,1,1,1,1,1,1
151,1478,6,True,8/5p2/3k1p1p/2p4P/2P2KP1/8/8/8 w - - 12 41,f4f5,f4f5,f4f5,f4f5,f4f5,f4f5,f4f5,f4f5,f4f5,f4f5,0.40105593,0.42114606,0.4618547,0.49571633,0.5350905,0.5649068,1,1,1,1,1,1,1,1
152,1923,41,True,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/2N1P3/PPP2PPP/R2QKBNR w KQkq - 1 5,f4g3,f4d6,g1f3,f1b5,a2a3,a2a3,a2a3,d1d3,d1d3,d1d3,0.85759777,0.8597981,0.85881,0.8644948,0.87150854,0.8784032,16,19,21,21,18,13,0,0
152,1923,39,True,rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/2N1P1B1/PPP2PPP/R2QKBNR w KQkq - 0 6,g1f3,g1f3,g1f3,g3d6,g3d6,g3d6,g3d6,g3d6,g3d6,g3d6,0.8539433,0.8641279,0.8787739,0.89331293,0.89635974,0.90401226,19,18,17,13,12,10,0,0
152,1923,37,True,r1bqk2r/pp3ppp/n1pbpn2/3p4/3P4/2N1PNB1/PPP2PPP/R2QKB1R w KQkq - 2 7,f1a6,f1d3,f1a6,f3e5,g3d6,g3d6,g3d6,g3d6,g3d6,g3d6,0.89397633,0.901672,0.9146496,0.92423344,0.92905986,0.9393834,22,21,20,17,16,17,0,0
152,1923,35,True,r1bqk2r/p4ppp/p1pbpn2/3p4/3P4/2N1PNB1/PPP2PPP/R2QK2R w KQkq - 0 8,f3e5,e1g1,c3a4,f3e5,g3d6,g3d6,g3d6,g3d6,g3d6,g3d6,0.9229461,0.92444336,0.9287984,0.93827206,0.94549793,0.9503803,20,20,20,21,19,18,0,0
152,1923,41,True,r2qk2r/pb3ppp/p1pbpn2/3pN3/3P4/2N1P1B1/PPP2PPP/R2QK2R w KQkq - 2 9,c3a4,e1g1,e5d3,e5d3,d1b1,d1b1,d1b1,d1b1,d1b1,d1b1,0.85946983,0.8646957,0.874398,0.88308454,0.8903743,0.8978893,30,30,29,28,27,26,0,0
152,1923,39,True,r2q1rk1/pb3ppp/p1pbpn2/3pN3/N2P4/4P1B1/PPP2PPP/R2QK2R w KQ - 4 10,a4c5,a4c5,e5d3,e5d3,c2c3,c2c3,c2c3,c2c3,c2c3,c2c3,0.89965063,0.90659523,0.9154586,0.92627054,0.93177354,0.9387333,32,32,32,31,28,27,0,0
152,1923,38,True,r2q1rk1/pb3ppp/p1p1pn2/2bpN3/3P4/4P1B1/PPP2PPP/R2QK2R w KQ - 0 11,d4c5,d4c5,d4c5,d4c5,d4c5,d4c5,d4c5,d4c5,d4c5,d4c5,0.7375299,0.7541642,0.77828777,0.8072405,0.8106693,0.83231086,1,1,1,1,1,1,1,1
152,1923,37,True,r2q1rk1/pb3ppp/p1p1p3/2PpN3/4n3/4P1B1/PPP2PPP/R2QK2R w KQ - 1 12,e5d3,e1g1,d1d4,d1d4,d1h5,d1h5,d1h5,d1h5,d1h5,d1h5,0.8699812,0.8774745,0.8848883,0.8940163,0.90424603,0.91462505,8,5,4,6,6,7,0,1
152,1923,6,True,r4rk1/pb3ppp/p1p1p3/q1Pp4/4n3/3NP1B1/PPP2PPP/R2QK2R w KQ - 3 13,b2b4,c2c3,b2b4,d1d2,c2c3,b2b4,c2c3,b2b4,b2b4,b2b4,0.7821049,0.7993743,0.8086806,0.82909876,0.8384565,0.87031645,2,1,2,1,1,1,1,1
