game_id,player_elo,legal_move_num,move_color,board_fen,player_move,maia_move_1100,stockfish_move,pikebot_heuristic_move,pikebot_move_800,pikebot_move_1100,pikebot_move_1500,pikebot_move_1900,pikebot_move_2200,pikebot_move_2600,pikebot_prob_800,pikebot_prob_1100,pikebot_prob_1500,pikebot_prob_1900,pikebot_prob_2200,pikebot_prob_2600,position_of_player_move_in_pikebot_800,position_of_player_move_in_pikebot_1100,position_of_player_move_in_pikebot_1500,position_of_player_move_in_pikebot_1900,position_of_player_move_in_pikebot_2200,position_of_player_move_in_pikebot_2600,player_move_in_top_3_pikebot,player_move_in_top_5_pikebot
100,1696,35,True,rnbqkb1r/ppp2ppp/8/3np3/2B5/3P4/PPP2PPP/RNBQK1NR w KQkq - 0 5,c4d5,d1f3,g1f3,d1f3,c4a6,c4a6,c1g5,c1g5,c1g5,c1g5,1.0,1.0,1.0,1.0,1.0,1.0,22,22,19,16,16,15,0,0
100,1696,32,True,rnb1kb1r/ppp2ppp/8/3qp3/8/3P4/PPP2PPP/RNBQK1NR w KQkq - 0 6,f2f3,g1f3,g1f3,g1f3,c1g5,c1g5,c1g5,c1g5,c1g5,c1g5,0.9999994,0.99999905,0.99999726,0.999995,0.99999106,0.9999777,15,12,11,11,9,10,0,0
100,1696,8,True,rnb1k2r/ppp2ppp/8/3qp3/1b6/3P1P2/PPP3PP/RNBQK1NR w KQkq - 1 7,c2c3,c2c3,b1c3,c2c3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.7985352,0.8098985,0.82270026,0.8320008,0.8411296,0.85586756,6,6,6,6,6,6,0,0
100,1696,28,True,rnb1k2r/ppp2ppp/8/2bqp3/8/2PP1P2/PP4PP/RNBQK1NR w KQkq - 1 8,b2b4,c3c4,d3d4,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,0.80797505,0.82271785,0.84000784,0.8519326,0.86135066,0.8679216,5,5,5,5,4,3,1,1
100,1696,30,True,rnb1k2r/ppp1bppp/8/3qp3/1P6/2PP1P2/P5PP/RNBQK1NR w KQkq - 1 9,c1b2,c3c4,g1e2,g1e2,g1e2,g1e2,g1e2,g1e2,g1e2,g1e2,0.79853064,0.8097768,0.82147694,0.8382789,0.846631,0.85937065,14,16,16,16,16,16,0,0
100,1696,26,True,rn2k2r/ppp1bppp/8/3qp3/1P4b1/2PP1P2/PB4PP/RN1QK1NR w KQkq - 3 10,c3c4,c3c4,c3c4,d1e2,g1e2,g1e2,g1e2,g1e2,g1e2,g1e2,0.83398074,0.8462767,0.8683514,0.88143945,0.89024425,0.9046678,16,16,17,17,17,17,0,0
100,1696,30,True,rn2k2r/ppp1bppp/4q3/4p3/1PP3b1/3P1P2/PB4PP/RN1QK1NR w KQkq - 1 11,f3g4,f3g4,f3g4,b1c3,f3g4,f3g4,f3g4,f3g4,f3g4,f3g4,0.9030169,0.91227055,0.9275314,0.94184124,0.94532555,0.95546454,1,1,1,1,1,1,1,1
100,1696,7,True,rn2k2r/ppp2ppp/4q3/4p3/1bP3P1/3P4/PB4PP/RN1QK1NR w KQkq - 0 12,b2c3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.8393962,0.85466063,0.8641401,0.8840386,0.89385927,0.9068348,2,2,2,2,2,2,1,1
100,1696,28,True,rn2k2r/ppp2ppp/4q3/2b1p3/2P3P1/2BP4/P5PP/RN1QK1NR w KQkq - 2 13,h2h3,g1f3,b1d2,d1e2,d1f3,d1f3,d1f3,d1f3,d1f3,d1f3,0.80602944,0.81528586,0.8273966,0.84970963,0.85916096,0.8820593,5,5,5,5,5,5,0,1
100,1696,27,True,rn3rk1/ppp2ppp/4q3/2b1p3/2P3P1/2BP3P/P5P1/RN1QK1NR w KQ - 1 14,g1f3,g1f3,b1d2,g1f3,d1f3,d1f3,d1f3,d1f3,d1f3,d1e2,0.8821856,0.8916143,0.89706343,0.9039538,0.91038185,0.9178664,9,8,8,8,8,8,0,0
100,1696,33,True,r4rk1/ppp2ppp/2n1q3/2b1p3/2P3P1/2BP1N1P/P5P1/RN1QK2R w KQ - 3 15,a2a3,f3g5,b1d2,b1d2,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,0.8313025,0.84437984,0.85394186,0.86068094,0.87502486,0.8974246,5,5,5,5,5,5,0,1
100,1696,32,True,3r1rk1/ppp2ppp/2n1q3/2b1p3/2P3P1/P1BP1N1P/6P1/RN1QK2R w KQ - 1 16,d1e2,f3g5,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,0.74869615,0.75636595,0.7645586,0.774859,0.78608817,0.79951644,1,1,1,1,1,1,1,1
100,1696,36,True,3rr1k1/ppp2ppp/2n1q3/2b1p3/2P3P1/P1BP1N1P/4Q1P1/RN2K2R w KQ - 3 17,c3e5,b1d2,b1d2,e1d1,b1d2,b1d2,a1a2,b1d2,a1a2,a1a2,0.8620961,0.87097687,0.87558806,0.8841533,0.88954353,0.89923805,20,19,19,18,16,15,0,0
100,1696,31,True,3rr1k1/ppp2ppp/4q3/2b1n3/2P3P1/P2P1N1P/4Q1P1/RN2K2R w KQ - 0 18,f3e5,f3e5,f3e5,b1c3,e1d1,e1d1,e1d1,e1d1,e1d1,e1d1,0.82017887,0.8218355,0.82817435,0.8234655,0.828594,0.83218163,31,30,30,30,28,24,0,0
100,1696,28,True,3rr1k1/ppp2ppp/5q2/2b1N3/2P3P1/P2P3P/4Q1P1/RN2K2R w KQ - 1 19,h1f1,h1f1,h1f1,h1f1,h1f1,h1f1,h1f1,h1f1,h1f1,h1f1,0.8497872,0.852948,0.85721743,0.86600244,0.87152034,0.88319635,1,1,1,1,1,1,1,1
100,1696,32,True,3rr1k1/ppp2ppp/3q4/2b1N3/2P3P1/P2P3P/4Q1P1/RN2KR2 w Q - 3 20,f1f7,e5f7,f1f4,f1f5,e5f7,e5f7,e5f7,e5f7,e5f7,e1d1,0.86161846,0.8573856,0.8473238,0.8371453,0.8271894,0.7998245,4,4,4,4,3,3,1,1
101,1168,38,True,r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,f3g5,f3g5,f3g5,b1c3,h2h3,b1d2,b1d2,f3g5,f3g5,f3g5,0.7461845,0.75764054,0.77663094,0.79462737,0.8140765,0.84024906,6,5,5,1,1,1,1,1
101,1168,37,True,r2qkb1r/ppp2ppp/2np1n2/4p1N1/2B1P1b1/3P4/PPP2PPP/RNBQK2R w KQkq - 2 6,f2f3,f2f3,c4f7,f2f3,c4f7,c4f7,c4f7,c4f7,c4f7,c4f7,0.8899532,0.89242,0.8980132,0.9049356,0.9080651,0.9140146,15,16,13,11,10,9,0,0
101,1168,36,True,r2qkb1r/ppp2ppp/2np1n2/4p1Nb/2B1P3/3P1P2/PPP3PP/RNBQK2R w KQkq - 1 7,g2g4,g2g4,b1c3,g2g4,c1e3,d1e2,c1e3,c1e3,c1e3,c1e3,0.79797953,0.804877,0.8175673,0.83288383,0.84152836,0.8556748,6,4,3,3,3,3,1,1
101,1168,34,True,r2qkb1r/ppp2ppp/2np1nb1/4p1N1/2B1P1P1/3P1P2/PPP4P/RNBQK2R w KQkq - 1 8,h2h4,h2h4,b1c3,h2h4,c4f7,c4f7,c4f7,c4f7,c4f7,c1e3,0.7851091,0.7790154,0.77779126,0.7819127,0.7847377,0.7975901,26,25,26,26,26,24,0,0
101,1168,34,True,r2qkb1r/ppp2ppp/2n2nb1/3pp1N1/2B1P1PP/3P1P2/PPP5/RNBQK2R w KQkq - 0 9,c4b5,e4d5,e4d5,e4d5,g5f7,g5f7,g5f7,g5f7,g5f7,g5f7,0.7656817,0.76305854,0.7612661,0.75985247,0.7629406,0.7614857,25,23,11,8,7,5,0,1
101,1168,8,True,r2qk2r/ppp2ppp/2n2nb1/1B1pp1N1/1b2P1PP/3P1P2/PPP5/RNBQK2R w KQkq - 2 10,c2c3,c2c3,c2c3,c2c3,b1d2,b1d2,b1d2,b1d2,b1d2,b1d2,0.82822305,0.8335804,0.84114873,0.84608626,0.85092616,0.85467136,6,6,6,5,3,3,1,1
101,1168,34,True,r2qk2r/ppp2ppp/2n2nb1/1Bbpp1N1/4P1PP/2PP1P2/PP6/RNBQK2R w KQkq - 1 11,h4h5,b2b4,h4h5,d1a4,b5c6,b5c6,b5c6,b5c6,b5c6,b5c6,0.7396342,0.76183033,0.77771467,0.7943281,0.7976784,0.8122056,2,2,2,2,2,3,1,1
101,1168,38,True,r2qk2r/ppp2ppp/2n2nb1/1Bb1p1NP/4p1P1/2PP1P2/PP6/RNBQK2R w KQkq - 0 12,h5g6,h5g6,h5g6,h5g6,b5c6,b5c6,b5c6,b5c6,b5c6,b5c6,0.82065123,0.829597,0.852428,0.8605946,0.8735338,0.8910277,3,2,2,2,2,2,1,1
101,1168,40,True,r2qk2r/ppp2pp1/2n2np1/1Bb1p1N1/4p1P1/2PP1P2/PP6/RNBQK2R w KQkq - 0 13,f3e4,h1h8,h1h8,h1h8,b5c6,b5c6,b5c6,h1h8,h1h8,h1h8,0.73239297,0.73688465,0.7460608,0.76944494,0.78653777,0.7998092,22,23,22,22,22,22,0,0
101,1168,38,True,r3k2r/ppp2pp1/2nq1np1/1Bb1p1N1/4P1P1/2PP4/PP6/RNBQK2R w KQkq - 1 14,h1h8,h1h8,h1h8,b5c6,b5c6,b5c6,b5c6,b5c6,b5c6,b5c6,0.85926473,0.8741792,0.8881416,0.9028024,0.90368825,0.9192322,6,6,6,5,5,5,0,1
101,1168,43,True,r6R/ppp1kpp1/2nq1np1/1Bb1p1N1/4P1P1/2PP4/PP6/RNBQK3 w Q - 1 15,d3d4,h8a8,h8a8,h8h1,d1f3,d1f3,d1f3,d1f3,d1f3,d1f3,0.7598282,0.76206166,0.76471895,0.76656795,0.7700739,0.7782913,18,17,18,18,19,22,0,0
101,1168,50,True,r6R/ppp1kpp1/2nq1np1/1Bb3N1/3pP1P1/2P5/PP6/RNBQK3 w Q - 0 16,c3d4,h8a8,h8h3,h8h3,d1f3,d1f3,d1f3,d1f3,d1f3,d1f3,0.73403823,0.74297476,0.75438744,0.7759694,0.79066026,0.8069903,45,45,44,42,42,41,0,0
101,1168,3,True,r6R/ppp1kpp1/2n2np1/1Bb3N1/3PP1P1/6q1/PP6/RNBQK3 w Q - 1 17,e1f1,e1d2,e1f1,e1d2,e1e2,e1e2,e1e2,e1f1,e1f1,e1f1,0.49821872,0.5026201,0.5052623,0.5177423,0.5260283,0.5472514,3,3,2,1,1,1,1,1
101,1168,33,True,7r/ppp1kpp1/2n2np1/1Bb3N1/3PP1P1/6q1/PP6/RNBQ1K2 w - - 0 18,d4c5,d4c5,d1f3,d1f3,d1f3,d1f3,d1f3,d1f3,d1f3,d1f3,0.6642485,0.6773052,0.6941095,0.72206694,0.7407363,0.76220423,19,22,21,20,17,14,0,0
101,1168,1,True,8/ppp1kpp1/2n2np1/1BP3N1/4P1P1/6q1/PP6/RNBQ1K1r w - - 1 19,f1e2,f1e2,f1e2,f1e2,f1e2,f1e2,f1e2,f1e2,f1e2,f1e2,0.46807343,0.4665561,0.46518818,0.46411288,0.46773812,0.47347614,1,1,1,1,1,1,1,1
101,1168,22,True,8/ppp1kpp1/2n2np1/1BP3N1/4P1P1/6q1/PP2K3/RNBr4 w - - 0 20,e2d1,e2d1,e2d1,e2d1,c1f4,c1f4,c1f4,c1f4,c1f4,c1f4,0.69870585,0.7019656,0.7296942,0.76571494,0.77896243,0.78500545,16,16,13,13,12,11,0,0
101,1168,5,True,8/ppp1kpp1/2n2np1/1BP3N1/4P1q1/8/PP6/RNBK4 w - - 0 21,d1e1,b5e2,d1c2,b5e2,d1e1,d1e1,d1e1,d1e1,d1e1,d1e1,0.78708684,0.80249757,0.8139105,0.82355994,0.840769,0.84985685,1,1,1,1,1,1,1,1
101,1168,29,True,8/ppp1kpp1/5np1/1BP3N1/3nP1q1/8/PP6/RNB1K3 w - - 2 22,a2a4,b5d3,b1c3,e1f1,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.6720075,0.6842205,0.7007229,0.7106187,0.72309726,0.74442613,10,10,15,16,16,14,0,0
101,1168,1,True,8/ppp1kpp1/5np1/1BP3N1/P2nP3/8/1P2q3/RNB1K3 w - - 1 23,b5e2,b5e2,b5e2,b5e2,b5e2,b5e2,b5e2,b5e2,b5e2,b5e2,0.76107925,0.76723695,0.78293806,0.7956415,0.80687064,0.8212603,1,1,1,1,1,1,1,1
101,1168,29,True,8/ppp1kpp1/6p1/2P3N1/P2nn3/8/1P2B3/RNB1K3 w - - 0 24,g5e4,g5e4,g5e4,e2d1,e2f3,e2f3,e2f3,e2f3,e2f3,e2f3,0.91089296,0.91964287,0.92841405,0.93814635,0.94443864,0.9500564,29,29,29,29,29,29,0,0
101,1168,4,True,8/ppp1kpp1/6p1/2P5/P3N3/8/1Pn1B3/RNB1K3 w - - 1 25,e1d1,e1d2,e1d1,e1f2,e1d1,e1f1,e1d1,e1d1,e1d1,e1d1,0.7545748,0.768824,0.7989958,0.819125,0.83102643,0.8486718,1,2,1,1,1,1,1,1
101,1168,29,True,8/ppp1kpp1/6p1/2P5/P3N3/8/1P2B3/nNBK4 w - - 0 26,c1g5,c1g5,e2c4,e2c4,e2c4,e2c4,e2c4,e4g5,e2c4,e2c4,0.76118326,0.76456696,0.79186785,0.8140699,0.82681656,0.85578734,4,4,3,5,5,7,1,1
101,1168,31,True,8/ppp1k1p1/5pp1/2P3B1/P3N3/8/1P2B3/nN1K4 w - - 0 27,g5h4,g5f4,g5e3,g5e3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.75979674,0.7775339,0.79980797,0.82142735,0.82763124,0.8448622,25,24,23,24,25,25,0,0
101,1168,27,True,8/ppp1k1p1/5pp1/2P5/P3N2B/1n6/1P2B3/1N1K4 w - - 2 28,e4c3,b1c3,h4f2,b1d2,b1c3,b1c3,b1c3,b1c3,b1c3,b1a3,0.8659278,0.8831336,0.8956168,0.90458566,0.9130648,0.92863786,4,3,5,5,4,5,1,1
101,1168,26,True,8/ppp1k1p1/5pp1/2P5/P2n3B/2N5/1P2B3/1N1K4 w - - 4 29,c3d5,c3d5,e2d3,b1d2,b2b3,b2b3,b2b3,b2b3,b2b3,b2b3,0.860684,0.86048454,0.8756966,0.89066195,0.8965458,0.90331066,8,7,6,6,6,6,0,0
101,1168,31,True,8/ppp3p1/4kpp1/2PN4/P2n3B/8/1P2B3/1N1K4 w - - 6 30,d5c7,d5c7,e2c4,b1c3,d5c7,d5c7,d5c7,d5c7,d5c7,d5c7,0.9350139,0.94202286,0.9452624,0.9505537,0.95528686,0.95853376,1,1,1,1,1,1,1,1
101,1168,29,True,8/ppN3p1/5pp1/2P1k3/P2n3B/8/1P2B3/1N1K4 w - - 1 31,h4g3,h4g3,e2d3,h4g3,h4f6,h4f6,h4f6,h4f6,h4f6,h4f6,0.78088623,0.8013887,0.8229153,0.852996,0.86295766,0.8850194,11,10,10,9,9,6,0,0
101,1168,31,True,8/ppN3p1/5pp1/2P5/P2nk3/6B1/1P2B3/1N1K4 w - - 3 32,b1c3,b1c3,b1d2,b1c3,b2b3,b2b3,b2b3,b2b3,b2b3,b2b3,0.722757,0.7372724,0.76094216,0.78806144,0.80518335,0.8191541,3,3,3,2,4,2,1,1
101,1168,32,True,8/ppN3p1/5pp1/2P5/P2n4/2N1k1B1/1P2B3/3K4 w - - 5 33,c3d5,c3d5,c7d5,c7d5,b2b3,b2b3,b2b3,b2b3,b2b3,b2b3,0.7146378,0.7185903,0.7303684,0.7492195,0.77381194,0.78911823,20,18,17,17,14,10,0,0
101,1168,34,True,8/ppN3p1/5pp1/2PN4/P2nk3/6B1/1P2B3/3K4 w - - 7 34,a4a5,d5c3,d5c3,d5c3,d5f6,d5f6,d5f6,d5f6,d5f6,d5f6,0.7946654,0.7993184,0.8066831,0.81545913,0.8163555,0.81593436,12,12,12,12,12,12,0,0
101,1168,35,True,8/p1N3p1/5pp1/PpPN4/3nk3/6B1/1P2B3/3K4 w - b6 0 35,d5e7,a5b6,c5b6,a5a6,b2b4,b2b4,b2b4,b2b4,b2b4,d5c3,0.80913615,0.8270132,0.84565187,0.8612285,0.8728145,0.88550776,25,25,25,23,23,23,0,0
101,1168,33,True,8/p1N1N1p1/6p1/PpP2p2/3nk3/6B1/1P2B3/3K4 w - - 0 36,c5c6,c7b5,c7b5,c7b5,e2b5,e2b5,e2b5,e2b5,e2b5,e2b5,0.8939866,0.89732695,0.9016377,0.9090897,0.91476166,0.9256869,9,9,8,7,6,6,0,0
101,1168,29,True,8/p1N1N1p1/2P3p1/Pp6/3nkp2/6B1/1P2B3/3K4 w - - 0 37,c7a6,g3f2,g3f2,g3e1,c7b5,c7b5,c7b5,c7b5,c7b5,c7b5,0.89151937,0.88485485,0.8866768,0.8829358,0.87790877,0.8844848,29,29,28,28,28,28,0,0
101,1168,29,True,8/p3N1p1/N1P3p1/Pp6/3nk3/5pB1/1P2B3/3K4 w - - 0 38,c6c7,e2f1,a6c5,a6c5,e2b5,e2b5,e2b5,e2b5,e2b5,e2b5,0.86812425,0.87406445,0.8884823,0.90361696,0.916424,0.92640865,8,8,5,5,5,3,1,1
101,1168,3,True,8/p1P1N1p1/N5p1/Pp6/3nk3/6B1/1P2p3/3K4 w - - 0 39,d1e1,d1e1,d1d2,d1d2,d1c1,d1c1,d1d2,d1d2,d1d2,d1d2,0.9056652,0.9064961,0.9148023,0.92309743,0.9275098,0.9392094,3,3,3,3,3,3,1,1
101,1168,21,True,8/p1P1N1p1/N5p1/Pp6/3n4/4k1B1/1P2p3/4K3 w - - 2 40,c7c8q,c7c8q,g3f2,g3f2,e7d5,e7d5,e7d5,e7d5,e7d5,e7d5,0.6571711,0.68165696,0.72264093,0.75228274,0.78445286,0.81234974,8,9,9,9,9,8,0,0
102,1488,35,True,r1bqkbnr/ppp1nppp/3pp3/8/2PPP3/5N2/PP3PPP/RNBQKB1R w KQkq - 1 5,b1c3,b1c3,f1e2,b1c3,a2a3,a2a3,a2a3,a2a3,a2a3,a2a3,0.9231617,0.9260001,0.93104786,0.9351364,0.93885666,0.9433307,7,7,7,7,7,7,0,0
102,1488,38,True,r1bqkbnr/ppp2ppp/3pp1n1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 6,g2g3,f1d3,h2h4,h2h4,c1g5,c1g5,c1g5,c1g5,c1g5,c1g5,0.8985915,0.9052931,0.9114349,0.9223152,0.9311545,0.93711907,10,10,8,7,7,8,0,0
102,1488,39,True,r1bqk1nr/ppp1bppp/3pp1n1/8/2PPP3/2N2NP1/PP3P1P/R1BQKB1R w KQkq - 1 7,f1g2,f1g2,h2h4,h2h4,f1h3,f1h3,f1h3,f1h3,f1h3,f1h3,0.8916778,0.8958664,0.9039237,0.9142819,0.9169512,0.92594355,2,2,2,2,2,2,1,1
102,1488,40,True,r1bqk1nr/1pp1bppp/p2pp1n1/8/2PPP3/2N2NP1/PP3PBP/R1BQK2R w KQkq - 0 8,e1g1,e1g1,d1e2,h2h4,d1d3,d1d3,d1d3,d1d3,d1d3,d1d3,0.71983933,0.7344248,0.7535111,0.7774787,0.7869684,0.8076717,25,24,24,24,24,24,0,0
102,1488,37,True,r1bqk2r/1pp1bppp/p2ppnn1/8/2PPP3/2N2NP1/PP3PBP/R1BQ1RK1 w kq - 2 9,f3d2,f1e1,d1b3,e4e5,d1a4,d1a4,d1a4,d1a4,d1a4,d1a4,1.0,1.0,1.0,1.0,1.0,1.0,34,34,34,34,34,34,0,0
102,1488,34,True,r1bq1rk1/1pp1bppp/p2ppnn1/8/2PPP3/2N3P1/PP1N1PBP/R1BQ1RK1 w - - 4 10,f2f4,f1e1,f2f4,d1e2,d1f3,d1f3,d1f3,d1f3,d1f3,d1e1,0.8588065,0.8647164,0.87088406,0.87768716,0.8815604,0.8896439,25,25,25,25,24,24,0,0
102,1488,36,True,r1bq1rk1/1pp1bpp1/p2ppnnp/8/2PPPP2/2N3P1/PP1N2BP/R1BQ1RK1 w - - 0 11,f4f5,e4e5,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,0.8025951,0.8091653,0.8163317,0.82848126,0.8327407,0.8485476,3,3,6,5,5,4,1,1
102,1488,38,True,r1bq1rk1/1pp1bpp1/p2p1nnp/5p2/2PPP3/2N3P1/PP1N2BP/R1BQ1RK1 w - - 0 12,e4f5,e4f5,e4f5,e4f5,d1h5,d1h5,d1h5,d1h5,d1h5,d1f3,0.7385755,0.7352911,0.731306,0.7310429,0.72803384,0.71514404,28,27,23,20,16,10,0,0
102,1488,41,True,r1bq1rkn/1pp1bpp1/p2p1n1p/5P2/2PP4/2N3P1/PP1N2BP/R1BQ1RK1 w - - 1 13,d2e4,d2e4,d2e4,g1h1,d1h5,d1h5,d1e2,d1e2,d1e2,d1e2,0.83885646,0.8299915,0.8308374,0.84814006,0.857494,0.8727126,12,13,13,12,13,11,0,0
102,1488,45,True,r1bq1rkn/1p2bpp1/p1pp1n1p/5P2/2PPN3/2N3P1/PP4BP/R1BQ1RK1 w - - 0 14,e4f6,e4f6,e4f6,g1h1,e4f6,e4f6,e4f6,e4f6,e4f6,e4f6,0.8365698,0.8440026,0.86494344,0.8761481,0.8834972,0.899256,1,1,1,1,1,1,1,1
102,1488,43,True,r1bq1rkn/1p3pp1/p1pp1b1p/5P2/2PP4/2N3P1/PP4BP/R1BQ1RK1 w - - 0 15,c1h6,d4d5,c3e4,c1e3,f1f2,f1f2,f1f2,f1f2,f1f2,f1f2,0.8621354,0.8733956,0.8868667,0.89844793,0.9065485,0.912213,15,16,20,22,25,28,0,0
102,1488,41,True,r1bq1rkn/1p3p2/p1pp1b1p/5P2/2PP4/2N3P1/PP4BP/R2Q1RK1 w - - 0 16,d1h5,d1g4,c3e4,c3e4,f1f3,f1f3,f1f3,f1f3,f1f3,f1f3,0.8293221,0.8420167,0.85830086,0.87336135,0.88216347,0.8912174,4,4,4,5,5,5,0,1
102,1488,45,True,r1bq1r1n/1p3p1k/p1pp1b1p/5P1Q/2PP4/2N3P1/PP4BP/R4RK1 w - - 2 17,c3e4,c3e4,f1f4,a1d1,h5g4,h5g4,h5g4,h5g4,h5g4,h5g4,0.84442437,0.8491558,0.8563486,0.862911,0.86890286,0.88106513,22,22,21,22,19,19,0,0
102,1488,3,True,r1bq1r1n/1p3p1k/p1pp3p/5P1Q/2PbN3/6P1/PP4BP/R4RK1 w - - 0 18,g1h1,g1h1,g1h1,g1h1,g1h1,g1h1,g1h1,g1h1,g1h1,g1h1,0.7972389,0.8093504,0.8152055,0.8231777,0.8326651,0.8410455,1,1,1,1,1,1,1,1
102,1488,41,True,r1bq1r1n/1p3p1k/p1p4p/3p1P1Q/2PbN3/6P1/PP4BP/R4R1K w - - 0 19,c4d5,e4g5,c4d5,f5f6,h5h3,e4d2,e4d2,e4d2,e4d2,e4d2,0.7299247,0.73834634,0.7540204,0.7715653,0.78038967,0.79367197,22,20,19,14,15,13,0,0
102,1488,39,True,r1bq1r1n/1p3p1k/p6p/3p1P1Q/3bN3/6P1/PP4BP/R4R1K w - - 0 20,e4d2,e4g5,e4d2,f1d1,h5h3,h5g4,h5g4,h5g4,h5g4,h5g4,0.7157457,0.7232601,0.73743266,0.76085675,0.77123386,0.7920427,9,9,9,10,8,7,0,0
102,1488,38,True,r1bq1r1n/1p3p1k/p6p/3p1P1Q/8/6P1/Pb1N2BP/R4R1K w - - 0 21,a1d1,a1b1,a1d1,a1b1,a1d1,a1d1,a1d1,a1d1,a1d1,a1d1,0.82828146,0.8416698,0.86243033,0.8713026,0.88777304,0.89823073,1,1,1,1,1,1,1,1
102,1488,34,True,r1b2r1n/1p3p1k/p6p/3p1PqQ/8/6P1/Pb1N2BP/3R1R1K w - - 2 22,h5g5,h5g5,h5f3,g3g4,h5e2,h5e2,h5e2,h5e2,h5e2,h5e2,0.81012046,0.8130994,0.8177501,0.8263847,0.83175707,0.8423241,4,3,3,3,3,3,1,1
102,1488,25,True,r1b2r1n/1p3p1k/p7/3p1Pp1/8/6P1/Pb1N2BP/3R1R1K w - - 0 23,d2f3,g2d5,g2d5,d1b1,g2d5,g2d5,g2d5,g2d5,g2d5,g2d5,0.8907962,0.89757526,0.9014905,0.91993463,0.92600614,0.9346864,9,9,9,6,6,7,0,0
102,1488,25,True,r1b2r1n/1p3p1k/p7/5Pp1/3p4/5NP1/Pb4BP/3R1R1K w - - 0 24,f3g5,f3g5,f3g5,d1d2,f3g5,f3g5,f3g5,f3g5,f3g5,f3g5,0.83613116,0.8492226,0.8676509,0.8839882,0.893365,0.90762484,1,1,1,1,1,1,1,1
102,1488,31,True,r1b2r1n/1p3p2/p6k/5PN1/3p4/6P1/Pb4BP/3R1R1K w - - 1 25,g5e4,g5e4,g5e4,f1f2,g5f7,g5f7,g5f7,g5f7,g5f7,g5f7,0.8425763,0.8499694,0.8562759,0.86818045,0.8753067,0.8802066,4,3,2,2,2,2,1,1
102,1488,28,True,r4r1n/1p1b1p2/p6k/5P2/3pN3/6P1/Pb4BP/3R1R1K w - - 3 26,f1f4,g3g4,d1b1,d1d2,d1c1,d1c1,d1c1,e4f2,e4f2,e4f6,0.8369666,0.83700037,0.8354034,0.8350285,0.8447257,0.8510638,25,24,22,18,17,15,0,0
102,1488,31,True,r4r1n/1p3p2/p1b4k/5P2/3pNR2/6P1/Pb4BP/3R3K w - - 5 27,f4h4,f4h4,f4h4,f4h4,f4h4,f4h4,f4h4,f4h4,f4h4,f4h4,0.8002475,0.8152675,0.8416336,0.8613201,0.8755379,0.8862994,1,1,1,1,1,1,1,1
102,1488,32,True,r4r1n/1p3pk1/p1b5/5P2/3pN2R/6P1/Pb4BP/3R3K w - - 7 28,f5f6,f5f6,h4g4,h4g4,h4f4,h4g4,h4g4,h4g4,h4g4,h4g4,0.75266594,0.7681454,0.7930519,0.805739,0.8208002,0.8429191,25,25,21,21,21,21,0,0
102,1488,30,True,r4r1n/1p3p2/p1b2Pk1/8/3pN2R/6P1/Pb4BP/3R3K w - - 1 29,h4g4,h4g4,h4g4,d1f1,e4g5,e4g5,d1d4,d1d4,d1d4,h4f4,0.7148821,0.72491777,0.7379449,0.75857663,0.7940299,0.8312795,9,11,11,11,9,6,0,0
102,1488,29,True,r4r1n/1p3p2/p1b2P1k/8/3pN1R1/6P1/Pb4BP/3R3K w - - 3 30,g4h4,g4h4,g4h4,g4h4,g4h4,g4h4,g4h4,g4h4,g4h4,g4h4,0.63739514,0.647486,0.66926557,0.685897,0.7018468,0.7110211,1,1,1,1,1,1,1,1
102,1488,30,True,r4r1n/1p3p2/p1b2Pk1/8/3pN2R/6P1/Pb4BP/3R3K w - - 5 31,g2f3,h4g4,h4g4,d1b1,e4d6,e4d6,e4d6,h4g4,h4g4,h4g4,0.73912543,0.7259617,0.717054,0.7190449,0.743591,0.75816107,8,6,6,8,8,11,0,0
102,1488,25,True,r4r1n/1p3p2/p4Pk1/8/3pb2R/5BP1/Pb5P/3R3K w - - 0 32,f3e4,f3e4,f3e4,h4e4,h4g4,h4g4,h4g4,h4g4,h4g4,h4g4,0.8645882,0.873564,0.88708776,0.90513945,0.9105986,0.9155553,12,10,6,4,4,4,0,1
102,1488,33,True,r4r1n/1p3p2/p4k2/8/3pB2R/6P1/Pb5P/3R3K w - - 0 33,d1e1,d1f1,d1b1,d1b1,e4h7,e4h7,e4h7,h4f4,h4f4,h4f4,0.81077915,0.81034446,0.8091453,0.8132496,0.8233132,0.84239614,14,12,11,11,12,10,0,0
