game_id,player_elo,legal_move_num,move_color,board_fen,player_move,maia_move_1100,stockfish_move,pikebot_heuristic_move,pikebot_move_800,pikebot_move_1100,pikebot_move_1500,pikebot_move_1900,pikebot_move_2200,pikebot_move_2600,pikebot_prob_800,pikebot_prob_1100,pikebot_prob_1500,pikebot_prob_1900,pikebot_prob_2200,pikebot_prob_2600,position_of_player_move_in_pikebot_800,position_of_player_move_in_pikebot_1100,position_of_player_move_in_pikebot_1500,position_of_player_move_in_pikebot_1900,position_of_player_move_in_pikebot_2200,position_of_player_move_in_pikebot_2600,player_move_in_top_3_pikebot,player_move_in_top_5_pikebot
50,1174,28,True,r4rk1/5ppp/B1pp1n2/q3p3/3PP3/P1P2P1P/2P2P2/2BQK2R w K - 0 15,a6b7,a6b7,d4e5,a6f1,c1g5,c1g5,c1g5,c1g5,c1g5,c1g5,0.839328,0.84371936,0.8640473,0.8670818,0.87604916,0.8927401,5,5,6,6,5,5,0,1
50,1174,25,True,1r3rk1/1B3ppp/2pp1n2/q3p3/3PP3/P1P2P1P/2P2P2/2BQK2R w K - 2 16,b7c6,b7c6,h1g1,d4e5,b7c6,c1h6,c1h6,c1h6,c1h6,c1h6,0.8347736,0.83878404,0.8471756,0.86925024,0.8790011,0.89404064,1,3,3,2,3,2,1,1
50,1174,4,True,1r3rk1/5ppp/2Bp1n2/4p3/3PP3/P1q2P1P/2P2P2/2BQK2R w K - 0 17,c1d2,c1d2,d1d2,d1d2,c1d2,c1d2,c1d2,c1d2,c1d2,c1d2,0.85729086,0.85974276,0.86576897,0.87326145,0.88513464,0.89395773,1,1,1,1,1,1,1,1
50,1174,25,True,1r3rk1/5ppp/2qp1n2/4p3/3PP3/P4P1P/2PB1P2/3QK2R w K - 0 18,e1g1,d4e5,e1g1,h1g1,d2c3,d2c3,d2c3,d2c3,d2c3,d2c3,0.86304706,0.86644334,0.8666246,0.86859167,0.8760277,0.87705845,16,15,14,13,14,13,0,0
50,1174,24,True,1r3rk1/5ppp/2qp1n2/8/3pP3/P4P1P/2PB1P2/3Q1RK1 w - - 0 19,d2b4,d2b4,g1h2,e4e5,d2h6,c2c4,c2c4,c2c4,c2c4,c2c4,0.62475306,0.6488552,0.69644517,0.71853304,0.7638655,0.7908615,8,8,6,5,5,5,0,1
50,1174,24,True,1r2r1k1/5ppp/2qp1n2/8/1B1pP3/P4P1P/2P2P2/3Q1RK1 w - - 2 20,d1d4,d1d4,d1d4,f1e1,d1d4,d1d4,d1d4,d1d4,d1d4,d1d4,0.917648,0.9184858,0.92291224,0.9313983,0.9356842,0.94428384,1,1,1,1,1,1,1,1
50,1174,33,True,1r2r1k1/5ppp/3p1n2/8/1B1QP3/P4P1P/2q2P2/5RK1 w - - 0 21,d4d6,d4d6,g1h2,d4c3,d4d6,d4d6,d4d6,d4d6,d4d6,d4d6,0.947664,0.9512942,0.95207757,0.9578289,0.9587478,0.96421427,1,1,1,1,1,1,1,1
50,1174,40,True,1r2r1k1/5ppp/3Q4/8/1B2n3/P4P1P/2q2P2/5RK1 w - - 0 22,f3e4,f3e4,f3e4,d6d1,d6e7,d6e7,d6e7,d6e7,d6e7,d6f6,0.9998004,0.9997522,0.9996189,0.99941385,0.99920255,0.9990048,40,40,40,40,39,35,0,0
50,1174,38,True,1r2r1k1/5ppp/3Q4/8/1B2q3/P6P/5P2/5RK1 w - - 0 23,f1e1,f1e1,g1h2,d6g3,f1c1,f1c1,f1c1,f1c1,f1c1,f1c1,0.94683224,0.94844013,0.94655895,0.9487316,0.9507874,0.9536996,2,2,2,2,2,2,1,1
50,1174,5,True,1r2r1k1/5ppp/3Q2q1/8/1B6/P6P/5P2/4R1K1 w - - 2 24,d6g6,g1f1,d6g6,d6g6,d6g3,d6g3,d6g3,d6g3,d6g3,d6g3,0.76244617,0.76824623,0.77409065,0.78696495,0.80881995,0.8250644,2,2,2,2,2,2,1,1
50,1174,27,True,1r2r1k1/5pp1/6p1/8/1B6/P6P/5P2/4R1K1 w - - 0 25,e1e8,e1e8,e1e8,e1c1,e1c1,e1c1,e1c1,e1c1,e1c1,e1c1,0.8955912,0.9062125,0.91068023,0.91968685,0.9255337,0.9281303,5,5,5,5,5,5,0,1
51,1537,23,True,rnbqk2r/ppp1pp1p/6pn/3p4/3P4/P5P1/1PP1PP1P/RN1QKBNR w KQkq - 0 5,c2c4,f1g2,h2h4,d1d2,f1h3,f1h3,f1h3,f1h3,f1h3,f1h3,0.92892194,0.9311024,0.93749505,0.937869,0.9427985,0.94846225,14,12,12,14,14,13,0,0
51,1537,26,True,rnbqk2r/ppp2p1p/4p1pn/3p4/2PP4/P5P1/1P2PP1P/RN1QKBNR w KQkq - 0 6,c4d5,c4d5,g1f3,g1f3,h2h4,h2h4,h2h4,h2h4,h2h4,h2h4,0.8408386,0.8469066,0.8589863,0.86880046,0.8726765,0.88571805,20,20,18,18,17,17,0,0
51,1537,24,True,rnb1k2r/ppp2p1p/4p1pn/3q4/3P4/P5P1/1P2PP1P/RN1QKBNR w KQkq - 0 7,g1f3,g1f3,g1f3,g1f3,d1c1,g1f3,g1f3,g1f3,g1f3,g1f3,0.83568895,0.8404305,0.8461878,0.85832655,0.8622027,0.8767761,2,1,1,1,1,1,1,1
51,1537,26,True,r1b1k2r/ppp2p1p/2n1p1pn/3q4/3P4/P4NP1/1P2PP1P/RN1QKB1R w KQkq - 2 8,f1g2,f1g2,b1c3,b1c3,d1c1,d1c1,d1c1,d1c1,d1c1,d1c1,0.8441227,0.8491453,0.8565735,0.8619001,0.86788523,0.8747513,2,2,2,2,2,4,1,1
51,1537,29,True,r1b1k2r/p1p2p1p/1pn1p1pn/3q4/3P4/P4NP1/1P2PPBP/RN1QK2R w KQkq - 0 9,b1c3,e1g1,b1c3,f3h4,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.7284798,0.7457028,0.7620535,0.7765542,0.7853907,0.81350875,1,1,1,1,1,1,1,1
51,1537,37,True,r1b1k2r/p1p2p1p/1pn1p1pn/8/3q4/P1N2NP1/1P2PPBP/R2QK2R w KQkq - 0 10,f3d4,f3d4,f3d4,f3d4,d1c2,d1c2,d1c2,d1c2,d1c2,d1c2,0.9017166,0.9102912,0.9150133,0.9206277,0.9293241,0.93464154,37,37,37,37,37,35,0,0
51,1537,40,True,r1b1k2r/p1p2p1p/1p2p1pn/8/3n4/P1N3P1/1P2PPBP/R2QK2R w KQkq - 0 11,g2a8,g2a8,d1d4,d1d4,g2c6,g2c6,g2c6,g2c6,g2c6,g2c6,0.9118104,0.9132255,0.9147546,0.91548645,0.90975004,0.9040869,4,2,2,2,2,2,1,1
51,1537,38,True,B1b1k2r/p1p2p1p/1p2p1p1/5n2/3n4/P1N3P1/1P2PP1P/R2QK2R w KQk - 1 12,g3g4,e2e3,e2e3,e2e3,h2h4,d1d3,h2h4,d1d3,d1d3,d1d3,0.82489264,0.8345078,0.84516835,0.86572003,0.88149196,0.9028294,21,21,21,21,21,22,0,0
51,1537,37,True,B1b1k2r/p1p2p1p/1p2p1p1/8/3n2Pn/P1N5/1P2PP1P/R2QK2R w KQk - 1 13,d1d4,d1d4,d1d4,f2f3,d1d4,d1d4,d1d4,d1d4,d1d4,d1d4,0.7034291,0.722264,0.74175876,0.7673128,0.78154016,0.8045448,1,1,1,1,1,1,1,1
51,1537,4,True,B1b1k2r/p1p2p1p/1p2p1p1/8/3Q2P1/P1N5/1P2PPnP/R3K2R w KQk - 1 14,e1f1,e1f1,a8g2,a8g2,a8g2,a8g2,a8g2,a8g2,a8g2,a8g2,0.73357123,0.75064343,0.77238476,0.79246736,0.8076865,0.8399212,4,4,4,4,4,4,0,1
51,1537,49,True,B1b1k2r/p1p2p1p/1p2p1p1/8/3Q2Pn/P1N5/1P2PP1P/R4K1R w k - 3 15,d4h8,d4h8,d4h8,d4h8,a8g2,a8g2,a8g2,d4h8,d4h8,d4h8,0.8393872,0.84606904,0.860086,0.86655897,0.8828387,0.90146345,3,2,2,1,1,1,1,1
51,1537,40,True,B1b4Q/p1p1kp1p/1p2p1p1/8/6Pn/P1N5/1P2PP1P/R4K1R w - - 1 16,h8c8,h8c8,h8c8,h8d4,h8c8,h8c8,h8c8,h8c8,h8c8,h8c8,0.81839967,0.83200556,0.84634274,0.8628903,0.8714352,0.8840408,1,1,1,1,1,1,1,1
51,1537,43,True,B1Q5/p3kp1p/1p2p1p1/2p5/6Pn/P1N5/1P2PP1P/R4K1R w - - 0 17,a1d1,c8c7,a1d1,c3d5,c8c7,h2h3,h2h3,h2h3,h2h3,h2h3,0.71306604,0.722277,0.7362008,0.7566675,0.7711848,0.79703003,15,14,14,14,14,14,0,0
51,1537,49,True,B1Q5/p3k2p/1p2p1p1/2p2p2/6Pn/P1N5/1P2PP1P/3R1K1R w - - 0 18,g4f5,d1d7,c8d8,d1d7,c8c5,c8c5,c8c5,c8c5,c8c5,c8c5,0.7485261,0.73780304,0.7359524,0.72493285,0.7195545,0.71449554,11,10,8,7,6,5,0,1
51,1537,49,True,B1Q5/p3k2p/1p2p1p1/2p2n2/8/P1N5/1P2PP1P/3R1K1R w - - 0 19,c3e4,d1d7,c8c7,c8d7,h1g1,h1g1,h1g1,h1g1,h1g1,h1g1,0.9026449,0.90298533,0.9031599,0.9048493,0.9067939,0.9095951,2,2,2,2,2,2,1,1
51,1537,44,True,B1Q5/p3k2p/1p1np1p1/2p5/4N3/P7/1P2PP1P/3R1K1R w - - 2 20,e4d6,e4d6,d1d6,c8c7,a8c6,d1a1,e4d6,e4d6,e4d6,e4d6,0.7909949,0.80252,0.81435484,0.83334076,0.8480284,0.86529845,4,2,1,1,1,1,1,1
51,1537,48,True,B1Q5/p3k2p/1p1Np1p1/8/2p5/P7/1P2PP1P/3R1K1R w - - 0 21,c8e8,c8e8,d6e4,c8e8,d6f5,d6f5,d6f5,d6f5,d6f5,d6f5,0.7805585,0.7964476,0.80866396,0.816919,0.8255797,0.8305851,16,22,19,22,25,24,0,0
51,1537,48,True,B3Q3/p6p/1p1Npkp1/8/2p5/P7/1P2PP1P/3R1K1R w - - 2 22,e8f7,e8f7,e8f8,e8h8,e8g6,d6f5,d6f5,d6f5,d6f5,d6f5,0.91388005,0.9160374,0.9228216,0.93173647,0.9376018,0.9432433,20,21,24,25,26,27,0,0
51,1537,50,True,B7/p4Q1p/1p1Np1p1/4k3/2p5/P7/1P2PP1P/3R1K1R w - - 4 23,f2f4,d6c4,f2f4,f2f4,f7g6,f7g6,f7g6,f7g6,f7g6,f7g6,0.8383686,0.8493588,0.8457956,0.8568315,0.8628988,0.8817513,31,32,31,32,32,33,0,0
52,1010,28,True,r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/3PP3/PPPBBPPP/RN1QK1NR w KQkq - 4 5,g1f3,g1f3,g1f3,c2c4,g1f3,g1f3,g1f3,g1f3,g1f3,g1f3,0.86409014,0.86587495,0.87072164,0.873041,0.8768126,0.88204604,1,1,1,1,1,1,1,1
52,1010,29,True,r2qkb1r/ppp2ppp/2n2n2/3ppb2/8/3PPN2/PPPBBPPP/RN1QK2R w KQkq - 6 6,d2c3,e1g1,a2a3,f3h4,h1f1,h1f1,h1f1,h1f1,h1f1,h1f1,0.9963995,0.9962747,0.9963348,0.99522793,0.9959747,0.99571157,9,9,8,8,10,10,0,0
52,1010,31,True,r2qk2r/ppp2ppp/2nb1n2/3ppb2/8/2BPPN2/PPP1BPPP/RN1QK2R w KQkq - 8 7,e1g1,b1d2,a2a3,b2b4,b1d2,b1d2,b1d2,b1d2,b1d2,b1d2,0.82651675,0.8337806,0.838945,0.84615195,0.8509626,0.8561588,19,18,19,18,16,17,0,0
52,1010,29,True,r2qk2r/ppp2pp1/2nb1n1p/3ppb2/8/2BPPN2/PPP1BPPP/RN1Q1RK1 w kq - 0 8,h2h3,b1d2,b2b4,a2a3,b1d2,b1d2,b1d2,b1d2,b1d2,b1d2,0.7634268,0.76932144,0.7791046,0.79551816,0.80211735,0.8069167,10,11,10,12,12,13,0,0
52,1010,30,True,r2qk2r/ppp2pp1/2nb3p/3ppb1n/8/2BPPN1P/PPP1BPP1/RN1Q1RK1 w kq - 1 9,b1d2,b1d2,f3e5,d3d4,c3e5,c3e5,c3e5,c3e5,c3e5,c3e5,0.84867156,0.8589068,0.86755884,0.8761437,0.88525677,0.8954762,3,3,3,3,3,4,1,1
52,1010,31,True,r3k2r/ppp2pp1/2nb1q1p/3ppb1n/8/2BPPN1P/PPPNBPP1/R2Q1RK1 w kq - 3 10,d2b3,e3e4,f3e5,e3e4,f3e5,f3e5,f3e5,f3e5,f3e5,f3e5,0.8777651,0.89264697,0.90113616,0.9193952,0.9253938,0.9380873,29,27,25,23,22,22,0,0
52,1010,34,True,r3k2r/ppp2pp1/2nb2qp/3ppb1n/8/1NBPPN1P/PPP1BPP1/R2Q1RK1 w kq - 5 11,d3d4,f3h4,f3h4,f3h4,f3h4,f3h4,f3h4,f3h4,f3h4,f3h4,0.92151195,0.926346,0.93130046,0.93633914,0.9408616,0.94457614,20,18,15,15,16,16,0,0
52,1010,34,True,r3k2r/ppp2pp1/2nb2qp/3pp2n/3P4/1NB1PN1b/PPP1BPP1/R2Q1RK1 w kq - 0 12,g2g3,f3h4,f3h4,f3h4,f3e1,f3e1,f3e1,f3e1,f3e1,f3e1,0.7692523,0.78028876,0.79387105,0.813249,0.81917155,0.82737184,10,8,7,8,5,4,0,1
52,1010,32,True,r3k2r/ppp2pp1/2nb2qp/3pp3/3P4/1NB1PNnb/PPP1BP2/R2Q1RK1 w kq - 0 13,f1e1,f2g3,g1h2,f3h4,f3h4,f3h4,f3h4,f3h4,f3h4,f3h4,0.61419755,0.6156503,0.6220936,0.6225969,0.62485373,0.62928957,4,4,6,6,7,9,0,1
52,1010,2,True,r3k2r/ppp2pp1/2nb2qp/3pp3/3P4/1NB1PN1b/PPP1nP2/R2QR1K1 w kq - 0 14,g1h1,g1h2,g1h2,g1h1,g1h2,g1h2,g1h2,g1h2,g1h2,g1h2,0.59823143,0.59431314,0.5931748,0.59243554,0.6007894,0.6022382,2,2,2,2,2,2,1,1
53,1605,37,True,rnbqkbnr/pppp3p/5p2/6p1/3PPp1P/8/PPP3P1/RNBQKBNR w KQkq - 0 5,d1h5,h4g5,d1h5,d1h5,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.88500667,0.8879794,0.896055,0.9053065,0.91041404,0.9187053,2,2,2,2,2,2,1,1
53,1605,41,True,rnbq1bnr/ppppk2p/5p2/6pQ/3PPp1P/8/PPP3P1/RNB1KBNR w KQ - 2 6,h4g5,h4g5,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.75036603,0.7553782,0.7630995,0.771456,0.7750208,0.7841001,24,22,22,19,17,15,0,0
53,1605,44,True,rnbq1bnr/ppppk2p/8/6pQ/3PPp2/8/PPP3P1/RNB1KBNR w KQ - 0 7,h5g5,h5g5,h5g5,f1c4,b1c3,b1c3,b1c3,b1c3,b1c3,b1c3,0.8335804,0.8395464,0.8476237,0.8575187,0.86677825,0.88153124,2,2,2,2,2,2,1,1
53,1605,50,True,rnbq1b1r/ppppk2p/5n2/6Q1/3PPp2/8/PPP3P1/RNB1KBNR w KQ - 1 8,e4e5,e4e5,e4e5,e4e5,g5f4,g5f4,g5f4,g5f4,b1c3,b1c3,0.85940117,0.86524844,0.86940527,0.8747557,0.8811205,0.89072883,4,5,4,5,5,6,0,1
53,1605,46,True,r1bq1b1r/ppppk2p/2n2n2/4P1Q1/3P1p2/8/PPP3P1/RNB1KBNR w KQ - 1 9,g1f3,g5f6,e5f6,e5f6,g5f6,g5f6,g5f6,g5f6,g5f6,g5f6,0.81914127,0.83090085,0.85048246,0.8656122,0.8772547,0.8925602,7,7,8,7,5,6,0,1
53,1605,48,True,r1bq1b1r/pppp1k1p/2n2n2/4P1Q1/3P1p2/5N2/PPP3P1/RNB1KB1R w KQ - 3 10,c1f4,e5f6,e5f6,b1c3,g5f4,g5f4,g5f4,g5f4,g5f4,g5f4,0.8406194,0.8444583,0.8498522,0.8618494,0.8644575,0.87254125,10,10,9,9,10,9,0,0
53,1605,49,True,r1bq1br1/pppp1k1p/2n2n2/4P1Q1/3P1B2/5N2/PPP3P1/RN2KB1R w KQ - 1 11,g5f6,f1c4,g5f6,g5h4,h1h7,h1h7,h1h7,h1h7,h1h7,h1h7,0.92686075,0.9300817,0.9351954,0.9411394,0.9433142,0.9485359,2,2,2,2,2,2,1,1
53,1605,42,True,r1b2br1/pppp1k1p/2n2q2/4P3/3P1B2/5N2/PPP3P1/RN2KB1R w KQ - 0 12,e5f6,e5f6,e5f6,e5f6,h1h7,h1h7,h1h7,h1h7,h1h7,h1h7,0.8325171,0.8310076,0.82142645,0.81816596,0.81471294,0.80902046,3,3,3,2,2,2,1,1
53,1605,8,True,r1b3r1/pppp1k1p/2n2P2/8/1b1P1B2/5N2/PPP3P1/RN2KB1R w KQ - 1 13,c2c3,c2c3,e1d1,c2c3,b1c3,b1d2,b1c3,b1c3,b1c3,b1c3,0.8439712,0.8502752,0.8672432,0.88209057,0.8925821,0.90221506,3,3,3,3,3,3,1,1
53,1605,41,True,r1b3r1/pppp1k1p/2n2P2/b7/3P1B2/2P2N2/PP4P1/RN2KB1R w KQ - 1 14,h1h7,h1h7,b1d2,h1h7,h1h7,h1h7,h1h7,h1h7,h1h7,h1h7,0.84036136,0.8538345,0.8703683,0.88163036,0.89582324,0.916976,1,1,1,1,1,1,1,1
53,1605,45,True,r1b3r1/pppp3R/2n2k2/b7/3P1B2/2P2N2/PP4P1/RN2KB2 w Q - 0 15,b1d2,h7h6,b1d2,b1d2,b1d2,b1d2,b1d2,b1d2,b1d2,b1d2,0.72104,0.7207157,0.737767,0.7443033,0.75388616,0.77530754,1,1,1,1,1,1,1,1
53,1605,48,True,r1b3r1/ppp4R/2np1k2/b7/3P1B2/2P2N2/PP1N2P1/R3KB2 w Q - 0 16,e1f2,e1c1,f1c4,e1c1,g2g4,g2g4,g2g3,h7h1,g2g3,h7h1,0.740336,0.7484481,0.7542195,0.7682641,0.7758339,0.7905403,6,6,6,7,10,10,0,0
53,1605,50,True,r5r1/ppp4R/2np1k2/b4b2/3P1B2/2P2N2/PP1N1KP1/R4B2 w - - 2 17,h7h2,h7h6,h7h6,h7h5,h7h5,h7h5,h7h5,h7h5,h7h5,h7h5,0.8809549,0.883421,0.8879809,0.8929842,0.89664876,0.8995216,5,5,5,4,4,4,0,1
53,1605,43,True,r7/ppp5/2np1kr1/b4b2/3P1B2/2P2N2/PP1N1KPR/R4B2 w - - 4 18,f3h4,h2h6,h2h4,g2g3,h2h1,h2h1,h2h1,h2h1,h2h1,h2h1,0.8541452,0.8621925,0.8766758,0.8910404,0.90028405,0.9102045,27,27,27,27,28,28,0,0
53,1605,37,True,r7/ppp5/2np1k2/b4b2/3P1BrN/2P5/PP1N1KPR/R4B2 w - - 6 19,g2g3,h4f5,f4e3,f4e3,h4f5,h4f5,h4f5,h4f5,h4f5,f4e3,0.8505853,0.85151535,0.8604267,0.871409,0.8798072,0.8904424,7,7,6,6,7,6,0,0
53,1605,37,True,4r3/ppp5/2np1k2/b4b2/3P1BrN/2P3P1/PP1N1K1R/R4B2 w - - 1 20,h4f5,h4f5,h4f5,h4f5,h4f5,h4f5,h4f5,h4f5,h4f5,h4f5,0.8844376,0.89617515,0.91253525,0.9234476,0.93294764,0.94462836,1,1,1,1,1,1,1,1
53,1605,38,True,4r3/ppp5/2np4/b4k2/3P1Br1/2P3P1/PP1N1K1R/R4B2 w - - 0 21,f1h3,h2h5,f1h3,f1h3,f4d6,f4d6,f4d6,f4d6,f4d6,f4d6,0.8886749,0.89205855,0.89050114,0.8975403,0.89941376,0.90528286,3,4,2,3,4,2,1,1
53,1605,32,True,4r3/ppp5/1bnp4/5k2/3P1Br1/2P3PB/PP1N1K1R/R7 w - - 2 22,d2f3,h3g4,f2f3,f2f3,h3g4,h3g4,h3g4,h3g4,h3g4,h3g4,0.9130642,0.92233074,0.93246746,0.94183767,0.9468049,0.9537539,5,5,5,5,5,4,0,1
53,1605,33,True,8/ppp5/1bnp4/5k2/3PrBr1/2P2NPB/PP3K1R/R7 w - - 4 23,f3h4,h3g4,f3h4,f3h4,h3g4,h3g4,h3g4,h3g4,h3g4,h3g4,0.8946082,0.9003634,0.904159,0.9108941,0.9157441,0.92349416,18,15,15,15,14,13,0,0
53,1605,32,True,8/ppp5/1bnp1k2/8/3PrBrN/2P3PB/PP3K1R/R7 w - - 6 24,h3g4,h3g4,h3g4,h3g4,h3g4,h3g4,h3g4,h3g4,h3g4,h3g4,0.94941795,0.9529463,0.95894015,0.963663,0.9686013,0.9723169,1,1,1,1,1,1,1,1
54,1248,35,True,rn1qk1nr/ppp2ppp/3p4/2b1p3/2B1P1b1/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 2 5,e1g1,h2h3,h2h3,h2h3,c4f7,c4d3,c4d3,c4d3,c4d3,c4d3,0.80575323,0.80530936,0.8213239,0.83435243,0.8530094,0.86355597,12,13,13,13,14,16,0,0
54,1248,32,True,rn1qk2r/ppp2ppp/3p1n2/2b1p3/2B1P1b1/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 4 6,d2d3,h2h3,h2h3,h2h3,d1e2,d1e2,d1e2,d1e2,d1e2,d1e2,0.9985378,0.9984818,0.9984635,0.9984035,0.9983766,0.9983165,7,6,6,6,6,5,0,1
54,1248,36,True,rn1qk2r/ppp2pp1/3p1n1p/2b1p3/2B1P1b1/2NP1N2/PPP2PPP/R1BQ1RK1 w kq - 0 7,h2h3,h2h3,c3a4,h2h3,c4f7,c4f7,h2h3,h2h3,h2h3,h2h3,0.769798,0.7656276,0.7723672,0.7841138,0.80114436,0.8130791,2,2,1,1,1,1,1,1
54,1248,38,True,rn1qk2r/ppp2pp1/3p1n1p/2b1p2b/2B1P3/2NP1N1P/PPP2PP1/R1BQ1RK1 w kq - 1 8,a2a4,g2g4,c3a4,g2g4,g2g4,g2g4,g2g4,g2g4,g2g4,g2g4,0.81810427,0.8257594,0.84735495,0.8725762,0.88400126,0.9008323,9,9,9,9,9,9,0,0
54,1248,40,True,rn1q1rk1/ppp2pp1/3p1n1p/2b1p2b/P1B1P3/2NP1N1P/1PP2PP1/R1BQ1RK1 w - - 1 9,c3d5,a4a5,g2g4,g2g4,d1e2,d1e2,d1e2,d1e2,d1e2,f1e1,0.8325104,0.838901,0.843259,0.85353625,0.8564032,0.8674922,19,19,17,14,12,11,0,0
54,1248,41,True,rn1q1rk1/1pp2pp1/p2p1n1p/2bNp2b/P1B1P3/3P1N1P/1PP2PP1/R1BQ1RK1 w - - 0 10,b2b4,d5f6,d5f6,b2b4,d5f6,d5f6,d5f6,d5f6,d5f6,d5f6,0.78944,0.80898875,0.8289225,0.8512828,0.87033516,0.8932749,23,22,20,20,21,20,0,0
54,1248,40,True,rn1q1rk1/1pp2pp1/p2p1n1p/3Np2b/PPBbP3/3P1N1P/2P2PP1/R1BQ1RK1 w - - 1 11,c2c3,c2c3,a1b1,c2c3,d5f6,d5f6,d5f6,d5f6,d5f6,d5f6,0.7301366,0.74079084,0.75499535,0.7854454,0.8061171,0.82240593,9,8,6,6,6,6,0,0
54,1248,41,True,rn1q1rk1/bpp2pp1/p2p1n1p/3Np2b/PPB1P3/2PP1N1P/5PP1/R1BQ1RK1 w - - 1 12,b4b5,b4b5,d5f6,g2g4,c4a6,c4a6,c4a6,c4a6,d5f6,d5f6,0.96154875,0.95826304,0.95342165,0.94815767,0.9453947,0.9515821,21,21,20,20,20,19,0,0
